11|5
11|12248
11|6
11|130
11|24343
11|24342
11|15152
241251|16866
241251|932091
241251|1348957
241251|38405
241251|52775
241251|57686
241251|1384708
241251|60851
241251|104195
241251|214142
76757|18973
76757|38673
76757|48
76757|37632
76757|230680
76757|89822
76757|109319
76757|47625
76757|1360221
76757|178622
194662|2232
194662|58225
194662|819
194662|54693
194662|3489
194662|39388
194662|127558
194662|28044
194662|30083
194662|143256
205775|74568
205775|239996
205775|2037
205775|2039
205775|17064
205775|20057
205775|1136406
205775|220448
205775|964834
205775|119783
13590|1926
13590|33403
13590|25702
333371|17628
333371|1230
333371|17487
333371|60881
333371|1354257
333371|51329
333371|8269
333371|1413361
262504|94185
262504|587020
262504|37153
262504|996701
262504|3489
262504|1159982
262504|928575
262504|21045
262504|8447
262504|137905
318917|213581
318917|5649
318917|17543
318917|1874
318917|1087
318917|19927
318917|22885
318917|139525
318917|5860
318917|1341436
254128|109513
254128|18918
254128|17832
254128|128645
254128|1190654
254128|1050248
254128|65524
254128|1338429
254128|211800
254128|12207
177572|66580
177572|515510
177572|82093
177572|51990
177572|78324
177572|87822
177572|589162
177572|2505
177572|21088
177572|52792
198663|527393
198663|78062
198663|1310760
198663|1389339
198663|25663
198663|93491
198663|1036196
198663|115150
198663|969045
198663|970561
205596|71580
205596|116
205596|1247
205596|139549
205596|85718
205596|213394
205596|4391
205596|2983
205596|1362119
205596|43034
158852|52018
158852|1461
158852|1055230
158852|965224
158852|41419
158852|17696
158852|298410
158852|74428
158852|4445
158852|992427
336004|47296
336004|380
336004|7517
336004|543530
336004|78452
336004|19184
336004|61962
336004|9779
336004|141518
336004|109109
244786|996701
244786|18999
244786|129104
244786|970216
244786|223012
244786|159366
244786|781
244786|1451540
244786|15824
244786|53454
155|3894
155|1810
155|6383
155|3895
155|1579
155|64
155|192
155|57597
155|2037
155|101015
76338|74568
76338|524
76338|91606
76338|4173
76338|2040
76338|59817
76338|69899
76338|56614
76338|13275
76338|17605
127585|6968
127585|5530
127585|2387
127585|17288
127585|1327
127585|72129
127585|3292
127585|27578
127585|11023
127585|22970
260346|3896
260346|2178
260346|10696
260346|11825
260346|15336
260346|55585
260346|1280
260346|52476
260346|2221
260346|37204
177677|500
177677|17604
177677|11108
177677|933238
177677|10182
177677|16702
177677|16358
177677|41894
177677|2441
177677|92429
198184|82191
198184|76788
198184|985041
198184|985040
198184|20191
198184|6968
198184|10205
198184|1029029
198184|1467496
198184|1217309
228150|287
228150|10959
228150|33235
228150|454
228150|19498
228150|83968
228150|15376
228150|1345133
228150|109438
228150|11355
101299|72129
101299|27972
101299|96066
101299|57755
101299|9281
101299|77069
101299|1233
101299|2954
101299|2283
101299|55636
214756|13240
214756|52139
214756|71070
214756|207150
214756|1771
214756|192
214756|33321
214756|9657
214756|2391
214756|17200
284053|74568
284053|91606
284053|103
284053|112
284053|59817
284053|19137
284053|17605
284053|62561
238615|10859
238615|2282
238615|76511
238615|1247
238615|70904
238615|404
238615|8536
238615|21429
238615|15543
238615|1451394
98566|19537
98566|21200
98566|886
98566|64295
98566|80352
98566|1163622
98566|9656
98566|15034
98566|13645
98566|4252
264644|60073
264644|1277188
264644|11148
264644|144160
264644|3905
264644|55615
264644|1232769
264644|984711
264644|88933
264644|103284
24428|3223
24428|16828
24428|103
24428|74568
24428|1245
24428|17604
24428|91606
24428|9048
24428|71189
24428|1640
140300|70851
140300|17419
140300|4483
140300|11701
140300|212
140300|20904
140300|140
140300|19274
140300|18897
140300|221581
168259|12835
168259|8167
168259|976
168259|17647
168259|18918
168259|22123
168259|8169
168259|8171
168259|6856
168259|1251069
296098|31
296098|40900
296098|39388
296098|21278
296098|8197
296098|970216
296098|141034
296098|1371012
296098|91453
296098|79991
263472|6384
263472|1078608
263472|224513
263472|557303
263472|13023
263472|1049536
263472|1049548
312221|135651
312221|16483
312221|95047
312221|62561
312221|119598
312221|131423
312221|99166
312221|1537624
312221|13939
312221|1277581
49051|1327
49051|7060
49051|30315
49051|1333
49051|112
49051|113
49051|80112
49051|65
49051|109
49051|1331
10195|74568
10195|524
10195|91606
10195|4173
10195|1640
10195|52852
10195|9048
10195|10132
10195|17605
10195|56614
534|3894
534|65731
534|21028
534|56455
534|18997
534|1283
534|4238
534|76542
534|11086
534|13724
57158|7060
57158|1327
57158|30315
57158|25136
57158|95047
57158|67123
57158|34715
57158|1193834
57158|152566
57158|207558
270303|1094091
270303|132712
270303|1210610
270303|1361099
270303|1361100
270303|133980
270303|1111695
270303|1588334
270303|1329297
270303|1172147
302156|1269
302156|64
302156|2176
302156|59860
302156|90633
302156|10692
302156|31384
302156|43202
302156|78110
302156|17341
150540|56322
150540|169200
150540|21125
150540|19278
150540|59258
150540|125167
150540|1371894
150540|2882
150540|6677
150540|196502
156022|5292
156022|20982
156022|56734
156022|35029
156022|58754
156022|8984
156022|6832
156022|1224149
156022|1399659
156022|20563
680|8891
680|2231
680|139
680|62
680|10182
680|1037
680|7036
680|3129
680|99
680|2319
603|6384
603|2975
603|530
603|1331
603|9364
603|532
603|9372
603|7244
603|9374
603|9376
273481|5081
273481|1121
273481|16851
273481|8536
273481|19498
273481|206919
273481|52886
273481|17688
273481|36634
273481|167145
122|109
122|1327
122|110
122|882
122|114
122|655
122|1328
122|1329
122|1330
122|1333
274479|72129
274479|51329
274479|380
274479|1026947
274479|25616
274479|126932
274479|12519
274479|6588
274479|6587
274479|105762
27205|6193
27205|24045
27205|27578
27205|2524
27205|3899
27205|2037
27205|8293
27205|3895
27205|95697
27205|13022
242582|131
242582|2053
242582|14343
242582|97604
242582|53240
242582|18293
242582|59260
242582|1152043
242582|61084
242582|36060
157350|94185
157350|587020
157350|204
157350|996701
157350|56614
157350|21045
157350|37153
157350|1159982
157350|224181
157350|15852
270946|18864
270946|12098
270946|12097
270946|12080
270946|6949
270946|71580
270946|83586
270946|1257563
270946|53
270946|28637
314365|103
314365|2232
314365|53714
314365|23626
314365|21134
314365|2283
314365|175829
314365|8289
314365|2977
314365|41247
181533|7399
181533|17838
181533|221581
181533|2157
181533|887
181533|61303
181533|46074
181533|2282
181533|17835
181533|1937
280996|1327
280996|1425134
280996|350
280996|56103
280996|1225859
280996|9195
280996|1458256
280996|1339677
280996|26854
280996|1356007
120|109
120|1327
120|110
120|882
120|114
120|655
120|48
120|113
120|1329
120|1330
13|31
13|35
13|32
13|34
13|33
13|37821
13|204997
13|9640
13|6751
13|37825
218|1100
218|2712
218|2713
218|1818
218|2714
218|2715
218|2716
218|2717
218|2053
218|2719
264660|93210
264660|25072
264660|227454
264660|1457238
264660|17199
264660|1457239
264660|1394342
264660|1457240
264660|1457241
264660|1394348
265208|976
265208|11665
265208|16501
265208|58635
265208|8256
265208|63522
265208|7133
265208|1206
265208|15250
265208|2283
112160|1114607
112160|1114608
112160|1114609
112160|1114610
112160|1114611
112160|1114612
112160|1114613
112160|1114614
119450|1333
119450|76512
119450|20286
119450|41292
119450|20750
119450|64
119450|113505
119450|236696
119450|58395
119450|55861
225886|6941
225886|41088
225886|52997
225886|475512
225886|2879
225886|105648
225886|9279
225886|1306572
225886|1373304
225886|1373306
10138|3223
10138|12052
10138|1896
10138|1245
10138|2295
10138|6807
10138|2231
10138|9048
10138|21134
10138|52865
